ds_name,att_name,missing_values_pct,val_pct_min,val_pct_median,val_size_min,val_size_avg,val_pct_max,distinct_values_cnt,val_pct_std,distinct_values_pct,val_size_co_of_var,val_size_max,ds_name_2,att_name_2,match
worldcitiespop.csv,Country,0.001035679,0.001153379,0.000676,0,6.373975976,0.337914921,0.000676,0.237243525,0.031330503,0.38531954,11.93123239,netflix_titles.csv,release_year,0
worldcitiespop.csv,Country,0,0.001153379,0.026331748,0,6.410333545,0.267239317,0.026331748,0.09128181,2.456147799,1.669278692,11.98443883,netflix_titles.csv,show_id,0
worldcitiespop.csv,Country,0,0.003570674,0.007554693,0,6.410318805,0.262519479,0.007554693,0.090408015,2.381861204,1.535709166,11.98433854,dataSpotifyClass.csv,song_title,0
worldcitiespop.csv,Country,0,0.003570674,0.004865363,0,6.410096347,0.239595275,0.004865363,0.085106587,1.635341814,1.021155664,11.98368662,dataSpotifyClass.csv,artist,0
worldcitiespop.csv,Country,0,0.029292971,5.26E-05,0,6.410333545,0.253351231,5.26E-05,0.09128181,2.456147799,1.669278692,11.98443883,wikipedia-iso-country-codes.csv,English_short_name_lower_case,0
worldcitiespop.csv,Country,0,0.029292971,5.26E-05,0,6.410333545,0.253351231,5.26E-05,0.09128181,2.456147799,1.669278692,11.98443883,wikipedia-iso-country-codes.csv,Alpha-2_code,1
worldcitiespop.csv,Country,0,0.029292971,5.26E-05,0,6.410333545,0.253351231,5.26E-05,0.09128181,2.456147799,1.669278692,11.98443883,wikipedia-iso-country-codes.csv,Alpha-3_code,1
worldcitiespop.csv,Country,0,0.029292971,5.26E-05,0,6.410333545,0.253351231,5.26E-05,0.09128181,2.456147799,1.669278692,11.98443883,wikipedia-iso-country-codes.csv,ISO_3166-2,1
worldcitiespop.csv,Country,0,0.00105442,0.011077585,0,6.409637866,0.250599462,0.011077585,0.087488991,0.993515595,0.851487139,11.98283412,movies.csv,director,0
worldcitiespop.csv,Country,0,0.00105442,0.017395098,0,6.410038527,0.251120983,0.017395098,0.089138095,1.512153954,0.965815044,11.98288426,movies.csv,writer,0
worldcitiespop.csv,Country,0,0.00105442,0.00097,0,6.162853762,1.501192106,0.00097,1.340534905,0.004501059,0.214625285,11.81438882,movies.csv,rating,0
worldcitiespop.csv,Country,0,0.00105442,0.000777,0,6.35425563,2.2730443,0.000777,0.833649666,0.020348342,2.450872593,11.74017059,movies.csv,country,1
worldcitiespop.csv,Country,0,0.002111111,0.000952,0.000604,6.221195508,0.816955566,0.000952,0.774759498,0.005941721,0.518700133,11.88018228,movies.csv,genre,0
worldcitiespop.csv,Country,0,0.045609308,0.000333,0,6.410333545,0.245298424,0.000333,0.09128181,2.456147799,1.669278692,11.98443883,whr2015.csv,Country,1
worldcitiespop.csv,Country,0,0.003570674,0.007554693,0,6.410318805,0.262519479,0.007554693,0.090408015,2.381861204,1.535709166,11.98433854,dataSpotify.csv,song_title,0
worldcitiespop.csv,Country,0,0.003570674,0.004865363,0,6.410096347,0.239595275,0.004865363,0.085106587,1.635341814,1.021155664,11.98368662,dataSpotify.csv,artist,0
worldcitiespop.csv,Country,0,0.001973231,0.000408,0.006644705,6.264067608,0.230759905,0.000408,0.05911294,0.007730603,1.314805275,11.96162174,who_suicide_statistics.csv,country,1
worldcitiespop.csv,Country,0,3.60331244,0.001017822,13.22115051,3.934263228,1.510579498,0.001017822,0.09128181,6.89E-05,1.669278692,10.88686154,who_suicide_statistics.csv,sex,0
worldcitiespop.csv,Country,0,3.60331244,0.001017822,0.005436577,6.406079816,1.510579498,0.001017822,0.09128181,0.245451796,1.669278692,11.98398751,iq_brain_size.csv,SEX,0
worldcitiespop.csv,Country,0,0.00327347,0.003465858,0,6.409790751,0.26134281,0.003465858,0.088475195,1.143128355,1.444677775,11.98428839,cwurData.csv,institution,0
worldcitiespop.csv,Country,0,0.006549211,0.000768,0.000604,6.393182445,0.65856941,0.000768,0.269596806,0.065693182,0.005322423,11.95575449,cwurData.csv,country,1
worldcitiespop.csv,Country,0.218713872,0.0287094,0.000386,0,6.410048668,0.199814566,0.000386,0.029994279,1.428599856,0.185002738,11.98283412,countries_and_continents.csv,ISO4217-currency_alphabetic_code,1
worldcitiespop.csv,Country,0.038596566,0.0287094,5.26E-05,0,6.410329702,0.225298385,5.26E-05,0.086306757,2.407216945,1.572476849,11.98433854,countries_and_continents.csv,TLD,0
worldcitiespop.csv,Country,0.20584835,0.0287094,4.39E-06,0,6.410333545,0.253639248,4.39E-06,0.09128181,2.299569065,1.669278692,11.98443883,countries_and_continents.csv,ISO4217-currency_country_name,1
worldcitiespop.csv,Country,0.20584835,0.0287094,0.000382,0,6.410050606,0.199814566,0.000382,0.02959659,1.438386027,0.186075514,11.98283412,countries_and_continents.csv,ISO4217-currency_name,1
worldcitiespop.csv,Country,0.025731044,0.0287094,6.58E-05,0,6.410333545,0.253639248,6.58E-05,0.09128181,2.436575458,1.669278692,11.98443883,countries_and_continents.csv,ISO3166-1-Alpha-2,1
worldcitiespop.csv,Country,0.231579394,0.0287094,8.77E-06,0,6.410331508,0.239468816,8.77E-06,0.088720644,2.270210553,1.619255392,11.98438869,countries_and_continents.csv,ITU,0
worldcitiespop.csv,Country,0.077193131,0.0287094,3.95E-05,0,6.410329655,0.225298385,3.95E-05,0.086276267,2.377858432,1.571893289,11.98433854,countries_and_continents.csv,MARC,1
worldcitiespop.csv,Country,0.025731044,0.0287094,6.58E-05,0,6.410333545,0.253639248,6.58E-05,0.09128181,2.436575458,1.669278692,11.98443883,countries_and_continents.csv,ISO3166-1-Alpha-3,1
worldcitiespop.csv,Country,0.128655219,0.0287094,3.07E-05,0,6.410333545,0.253639248,3.07E-05,0.09128181,2.35828609,1.669278692,11.98443883,countries_and_continents.csv,official_name_en,0
worldcitiespop.csv,Country,0.360234613,0.0287094,0.000162,0,6.410271167,0.111934931,0.000162,0.055986508,1.927694572,1.057660023,11.98393736,countries_and_continents.csv,DS,0
worldcitiespop.csv,Country,0.038596566,0.0287094,2.63E-05,0,6.410292086,0.211127953,2.63E-05,0.07569418,2.231065869,1.388175522,11.98428839,countries_and_continents.csv,Dial,0
worldcitiespop.csv,Country,0.102924175,0.0287094,3.95E-05,0,6.410333545,0.253639248,3.95E-05,0.09128181,2.377858432,1.669278692,11.98443883,countries_and_continents.csv,GAUL,0
worldcitiespop.csv,Country,0.102924175,0.0287094,3.51E-05,0,6.410331592,0.239468816,3.51E-05,0.088773894,2.368072261,1.620286766,11.98438869,countries_and_continents.csv,Capital,0
worldcitiespop.csv,Country,0.025731044,0.143556084,0.000996,0.002416256,6.393993823,0.554075358,0.000996,0.654266193,0.068322103,1.258150959,11.98158043,countries_and_continents.csv,Continent,0
worldcitiespop.csv,Country,0.064327609,0.0287094,3.95E-05,0,6.41032771,0.225298385,3.95E-05,0.085694701,2.377858432,1.561020488,11.98433854,countries_and_continents.csv,Languages,1
worldcitiespop.csv,Country,0.501755354,0.0287094,9.65E-05,0,6.410333545,0.253639248,9.65E-05,0.09128181,2.074487135,1.669278692,11.98443883,countries_and_continents.csv,EDGAR,0
worldcitiespop.csv,Country,0.190525514,0.007204359,0.000592,0,6.406313747,0.528908672,0.000592,0.209623037,0.242995468,0.804743001,11.97325595,Netflix_Shows.csv,ratingLevel,0
worldcitiespop.csv,Country,0,0.007204359,0.001149437,0,6.409853285,0.239355453,0.001149437,0.078049829,1.218158038,1.156375606,11.9840878,Netflix_Shows.csv,title,0
worldcitiespop.csv,Country,0,0.007204359,0.00097,0,6.374449522,0.564476455,0.00097,0.58994623,0.031751183,0.977185439,11.97275448,Netflix_Shows.csv,rating,0
worldcitiespop.csv,Country,0,0.144130318,0.00086,0,6.410184291,0.016732589,0.00086,0.028733541,1.866628865,1.312869295,11.98428839,top50.csv,ArtistName,0
worldcitiespop.csv,Country,0,0.144130318,0.000807,0,6.410333545,0.196674113,0.000807,0.09128181,2.456147799,1.669278692,11.98443883,top50.csv,TrackName,0
worldcitiespop.csv,Country,0,0.005160071,0.000702,0,6.401889956,0.071626346,0.000702,0.046420454,0.130025453,0.872933157,11.98062763,Word_University_Rank_2020.csv,Percentage_Female,0
worldcitiespop.csv,Country,0,0.005160071,0.000623,0,6.403634435,0.170418026,0.000623,0.09251451,0.161697316,0.347820623,11.97586362,Word_University_Rank_2020.csv,Country,1
worldcitiespop.csv,Country,0,0.093590319,0.000693,0,6.410327326,0.175425826,0.000693,0.076760031,2.424247424,1.583028082,11.98438869,phpRiBb0c.csv,name,0
worldcitiespop.csv,Country,0,0.093590319,0.00100466,0,6.403527578,3.011817115,0.00100466,3.452900977,0.159320783,0.284390016,11.98092851,phpRiBb0c.csv,type,0
worldcitiespop.csv,Country,0,0.000621,7.90E-05,0.002416256,6.284347451,0.247808071,7.90E-05,0.082716893,0.00899938,1.524699547,11.96819106,fifa_ranking.csv,country_abrv,1
worldcitiespop.csv,Country,0,0.000621,7.90E-05,0.002416256,6.284347451,0.247808071,7.90E-05,0.082716893,0.00899938,1.524699547,11.96819106,fifa_ranking.csv,country_full,1
worldcitiespop.csv,Country,0,0.036954803,0.000224,0,6.410302552,0.067170901,0.000224,0.053857676,2.304989098,1.134059597,11.98393736,gender_development.csv,Estimated_Gross_National_Income_per_Capita_Female,0
worldcitiespop.csv,Country,0,0.036954803,0.000215,0,6.410307997,0.067170901,0.000215,0.054384382,2.330182215,1.13582519,11.98393736,gender_development.csv,Estimated_Gross_National_Income_per_Capita_Male,0
worldcitiespop.csv,Country,0,0.036954803,0.000601,0,6.409856036,0.012451234,0.000601,0.009054841,1.221685074,1.045953377,11.98378692,gender_development.csv,Expected_Years_of_Education_Female,0
worldcitiespop.csv,Country,0,0.036954803,0.000654,0,6.409721898,0.012451234,0.000654,0.002250632,1.070526373,1.047966394,11.98378692,gender_development.csv,Expected_Years_of_Education_Male,0
worldcitiespop.csv,Country,0,0.036954803,0.000632,0,6.409782136,0.060508322,0.000632,0.007741867,1.133509165,0.972796037,11.98358633,gender_development.csv,Mean_Years_of_Education_Male,0
worldcitiespop.csv,Country,0,0.036954803,0.000171,0,6.410333545,0.249569791,0.000171,0.09128181,2.456147799,1.669278692,11.98443883,gender_development.csv,Country,1
worldcitiespop.csv,Country,0,0.031744996,3.95E-05,0,6.410329344,0.236472425,3.95E-05,0.087224366,2.434506135,1.597933643,11.98438869,countries_of_the_world.csv,Country,1
worldcitiespop.csv,Country,0,0.002618322,0.000338,0,6.406626919,0.245659777,0.000338,0.016786281,0.277607375,0.95727702,11.96458044,Minimum_Wage_Data.csv,Table_Data,0
worldcitiespop.csv,Country,0,0.002618322,0.001101178,0,6.408126283,0.249539899,0.001101178,0.021993075,0.433026003,0.956953516,11.96443,Minimum_Wage_Data.csv,High2018,0
worldcitiespop.csv,Country,0,0.002618322,0.000268,0,6.403293172,0.249539899,0.000268,0.076971626,0.154344325,0.605498128,11.96443,Minimum_Wage_Data.csv,HighValue,0
worldcitiespop.csv,Country,0,0.002618322,0.001377569,0,6.408434374,0.249539899,0.001377569,0.0265459,0.489298265,1.103112852,11.96443,Minimum_Wage_Data.csv,Low2018,0
worldcitiespop.csv,Country,2.851661552,0.842643708,0.001022209,0.062822664,6.361179341,0.148071977,0.001022209,0.09128181,0.00255424,1.669278692,11.9792235,dataset_1_anneal.csv,non-ageing,0
worldcitiespop.csv,Country,3.196881614,0.072224528,0.001022209,0.004832513,6.406552452,0.23216268,0.001022209,0.09128181,0.00255424,1.669278692,11.98403766,dataset_1_anneal.csv,surface-finish,0
worldcitiespop.csv,Country,3.204073698,0.056174128,0.001022209,0.003624384,6.407497726,0.240084236,0.001022209,0.09128181,0.00255424,1.669278692,11.98413795,dataset_1_anneal.csv,phos,0
worldcitiespop.csv,Country,3.207669741,0.008022929,0.001013434,0,6.409860908,0.251966569,0.001013434,0.075828121,0.008024906,1.127019063,11.98428839,dataset_1_anneal.csv,blue%2Fbright%2Fvarn%2Fclean,0
worldcitiespop.csv,Country,2.736588198,1.099450102,0.001022209,0.082152715,6.34605497,0.274816862,0.001022209,0.09128181,0.00255424,1.669278692,11.97761878,dataset_1_anneal.csv,temper_rolling,0
worldcitiespop.csv,Country,1.08960082,0.321005721,0.001017822,0.023558499,6.2701968,1.930421931,0.001017822,2.722525927,0.005289573,1.005516465,11.95665715,dataset_1_anneal.csv,condition,0
worldcitiespop.csv,Country,0.877434324,0.441383718,0.001009047,0.03261946,6.333530101,0.9600314,0.001009047,1.108707384,0.010760239,1.154210581,11.96894327,dataset_1_anneal.csv,surface-quality,0
worldcitiespop.csv,Country,2.963138864,0.593862515,0.001022209,0.044096678,6.375831075,0.025287869,0.001022209,0.09128181,0.00255424,1.669278692,11.98077807,dataset_1_anneal.csv,bt,0
worldcitiespop.csv,Country,2.470481067,0.417308119,0.001017822,0.030807268,6.360943023,0.361953971,0.001017822,0.493334555,0.005289573,1.280391542,11.97651554,dataset_1_anneal.csv,bw%2Fme,0
worldcitiespop.csv,Country,0,3.306380047,0.001017822,0.248270337,6.198592358,1.657128272,0.001017822,0.313032311,0.005289573,1.606084429,11.96011732,dataset_1_anneal.csv,shape,0
worldcitiespop.csv,Country,2.963138864,0.593862515,0.001022209,0.044096678,6.375831075,0.025287869,0.001022209,0.09128181,0.00255424,1.669278692,11.98077807,dataset_1_anneal.csv,cbond,0
worldcitiespop.csv,Country,3.121364725,0.240753723,0.001022209,0.017517858,6.396627084,0.148986349,0.001022209,0.09128181,0.00255424,1.669278692,11.98298456,dataset_1_anneal.csv,ferro,0
worldcitiespop.csv,Country,0,0.029654641,3.95E-05,0,6.410333545,0.253172732,3.95E-05,0.09128181,2.456147799,1.669278692,11.98443883,World_countries_env_vars.csv,Country,1
worldcitiespop.csv,Country,0,0.007204359,0.000575,0,6.406217477,0.157549551,0.000575,0.008811195,0.252820783,1.005435958,11.98293441,IMDB-Movie-Data.csv,Runtime_Minutes,0
worldcitiespop.csv,Country,0,0.007204359,0.003343018,0,6.410331647,0.260696123,0.003343018,0.090661199,2.446322484,1.620971911,11.98438869,IMDB-Movie-Data.csv,Actors,0
worldcitiespop.csv,Country,0,0.007204359,0.001807511,0,6.410074546,0.239355453,0.001807511,0.081333133,1.586607372,1.167020974,11.9840878,IMDB-Movie-Data.csv,Director,0
worldcitiespop.csv,Country,0,0.007204359,0.003343018,0,6.410331647,0.260696123,0.003343018,0.090661199,2.446322484,1.620971911,11.98438869,IMDB-Movie-Data.csv,Votes,0
worldcitiespop.csv,Country,0,0.007204359,0.003356179,0,6.410333072,0.260696123,0.003356179,0.090971502,2.45369147,1.645052367,11.98438869,IMDB-Movie-Data.csv,Title,0
worldcitiespop.csv,Country,0,0.007204359,0.000741,0,6.40353485,0.086413984,0.000741,0.063410459,0.159480285,0.88348106,11.98193146,IMDB-Movie-Data.csv,Rating,0
worldcitiespop.csv,Country,0,0.007204359,0.000118,0,6.408522913,0.089970762,0.000118,0.017479531,0.508278988,0.47537617,11.98198161,IMDB-Movie-Data.csv,Genre,0
worldcitiespop.csv,Country,0,0.132364392,0.001000273,0.015705666,6.29501022,1.19845405,0.001000273,1.331425912,0.009844739,1.002171401,11.95409963,WA_Fn-UseC_-HR-Employee-Attrition.csv,EducationField,0
worldcitiespop.csv,Country,0,1.161882881,0.001017822,0.142559123,6.063418297,2.715528899,0.001017822,3.233058921,0.003160851,1.149684516,11.92265717,WA_Fn-UseC_-HR-Employee-Attrition.csv,Attrition,0
worldcitiespop.csv,Country,0,2.039424831,0.001017822,0.250686593,6.063418297,2.282424596,0.001017822,2.038165365,0.003160851,1.336446278,11.93163357,WA_Fn-UseC_-HR-Employee-Attrition.csv,OverTime,0
worldcitiespop.csv,Country,0,7.20662715,0.001022209,0.887370133,5.716030413,3.288968675,0.001022209,0.09128181,0.001489879,1.669278692,11.91077223,WA_Fn-UseC_-HR-Employee-Attrition.csv,Over18,0
worldcitiespop.csv,Country,0,0.00038,0.000579,0,6.323530594,0.191518814,0.000579,0.030040368,0.013121033,1.181105051,11.96422941,song_data.csv,song_popularity,0
worldcitiespop.csv,Country,0,0.00038,0.056313615,0,6.410125071,0.263844065,0.056313615,0.090649238,1.704316843,1.023157035,11.98343589,song_data.csv,song_name,0
worldcitiespop.csv,Country,0.003928523,0.001458928,0.007901279,0,6.409662099,0.233193832,0.007901279,0.083707556,1.013328497,0.463238752,11.9820819,movie_metadata.csv,actor_1_name,0
worldcitiespop.csv,Country,0.066130139,0.001458928,0.0092613,0,6.40983249,0.249059429,0.0092613,0.087030893,1.167720621,0.873961637,11.98318515,movie_metadata.csv,director_name,0
worldcitiespop.csv,Country,0.001309508,0.001458928,0.00075,0,6.373820494,2.423572481,0.00075,0.839629132,0.031195371,2.915871662,11.79733869,movie_metadata.csv,country,1
worldcitiespop.csv,Country,0.010476062,0.295159762,0.001017822,0.12141688,5.249065474,3.131755033,0.001017822,4.397304186,0.000815,0.965429709,11.74809389,movie_metadata.csv,color,0
worldcitiespop.csv,Country,0,0.983759841,0.001013434,0.025370691,6.361179341,1.504933818,0.001013434,1.375170172,0.023212516,1.32546921,11.97661583,plasma_retinol.csv,SMOKSTAT,0
worldcitiespop.csv,Country,0,0.011949022,0.001535507,0,6.410318168,0.256012736,0.001535507,0.088394693,2.378751035,1.537511897,11.98438869,top10s.csv,title,0
worldcitiespop.csv,Country,0,0.011949022,0.000807,0,6.405106184,1.660990523,0.000807,0.657272664,0.203494603,1.255696337,11.96809077,top10s.csv,top_genre,0
worldcitiespop.csv,Country,0,0.072064024,0.000684,0,6.410200237,0.125538545,0.000684,0.028631279,1.915755443,1.287380053,11.98428839,featuresdf.csv,artists,0
worldcitiespop.csv,Country,0,0.072064024,0.000588,0,6.410333545,0.232241896,0.000588,0.09128181,2.456147799,1.669278692,11.98443883,featuresdf.csv,name,0
worldcitiespop.csv,Country,0,0.072064024,0.000588,0,6.410333545,0.232241896,0.000588,0.09128181,2.456147799,1.669278692,11.98443883,featuresdf.csv,id,0
worldcitiespop.csv,Country,0,0.001410794,0.009822856,0,6.409831476,0.243400416,0.009822856,0.08652038,1.190897603,0.749061522,11.98273382,billboard_lyrics_1964-2015.csv,Artist,1
worldcitiespop.csv,Country,0,0.001410794,0.019079769,0,6.410280228,0.263625234,0.019079769,0.090534869,2.207143478,1.401753377,11.9841881,billboard_lyrics_1964-2015.csv,Song,1
worldcitiespop.csv,Country,0,0.131412737,0.001009047,0.055573895,5.808194545,2.53646596,0.001009047,3.00343363,0.00174544,0.701871168,11.78284607,billboard_lyrics_1964-2015.csv,Source,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0.654931283,0.125773531,0.000772,3.451662788,3.302923231,0.014635476,0.000772,0.0180077,0.084373931,0.038276261,2.271748506,ipums_la_98-small.csv,workedyr,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0.654931283,0.22734159,0.000772,3.650439923,3.302923231,0.065700562,0.000772,0.113700981,0.084373931,0.07398849,2.206910658,ipums_la_98-small.csv,labforce,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,0.402949916,0.000772,3.994120018,4.368401316,0.710297846,0.000772,0.7731785,0.084373931,0.039581301,3.192203555,ipums_la_98-small.csv,school,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,1.766050222,0.000772,6.661820644,4.368401316,0.024975759,0.000772,0.99442585,0.084373931,0.323735227,2.322043285,ipums_la_98-small.csv,sex,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,1.604680409,0.003088722,0.065020558,1.222900224,0.968009494,0.003088722,1.270945203,0.082669407,1.391669854,3.519422598,ipums_la_98-small.csv,raceg,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,1.565564563,0.006949624,0.037154605,0.027749889,0.480413023,0.006949624,0.18489664,0.31260746,0.846028699,0.01030134,phpRiBb0c.csv,calories,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,1.565564563,0.003088722,0.037154605,0.022356801,0.573196654,0.003088722,0.057355615,0.14691446,0.51861812,0.011513263,phpRiBb0c.csv,protein,0
dataset_34_postoperative-patient-data.csv,BP_STBL,0,1.480212075,0.016215788,0.037154605,0.03333909,1.468558693,0.016215788,0.965467578,1.445947582,0.124795738,0.02545037,Brainsize.csv,Height,0
dataset_34_postoperative-patient-data.csv,BP_STBL,2.513962546,1.483772496,0.000772,0.00185773,0.002353348,1.658703143,0.000772,1.058616115,0.079372729,0.06211918,0.002423845,dataset_1_anneal.csv,oil,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0,0.076096941,0.000772,0.00371546,4.368401316,0.276403697,0.000772,0.760797759,0.084373931,0.238494276,4.483506854,ipums_la_98-small.csv,farm,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0.654931283,1.80623447,0.000772,3.687594528,3.302923231,1.534259255,0.000772,2.794721159,0.084373931,0.900580942,2.184490094,ipums_la_98-small.csv,labforce,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0,1.981842796,0.000772,4.031274623,4.368401316,0.758260847,0.000772,1.907841678,0.084373931,0.787011151,3.169782991,ipums_la_98-small.csv,school,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0.021568769,0.0506378,0.011582706,0,0.019022892,0.519142693,0.011582706,2.226329396,0.097932705,1.828626596,0.067867653,countries_and_continents.csv,is_independent,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0,0.076361001,0.372190948,0,0.028628351,2.774746032,0.372190948,3.777179367,0.364966448,2.058064667,0.192089698,Minimum_Wage_Data.csv,High2018,0
dataset_34_postoperative-patient-data.csv,CORE_STBL,0,0.077551503,3.536586189,0,0.0339908,3.290131813,3.536586189,3.841534675,2.207946948,0.854289779,0.046659012,billboard_lyrics_1964-2015.csv,Song,0
dataset_34_postoperative-patient-data.csv,decision,0.654931283,0.078470027,0,0.45885937,2.190182083,0.898968226,0,1.022157612,0.084033026,0.157187047,2.04511902,ipums_la_98-small.csv,empstatg,0
dataset_34_postoperative-patient-data.csv,decision,0.047736571,2.936614192,0.000772,6.052485125,4.290740848,0.586850785,0.000772,2.114639601,0.084373931,0.702766926,2.441417639,ipums_la_98-small.csv,ownershg,0
dataset_34_postoperative-patient-data.csv,decision,0.654931283,1.625721767,0.000772,3.486959662,3.302923231,0.729069435,0.000772,1.448095203,0.084373931,0.49029434,2.260841204,ipums_la_98-small.csv,workedyr,0
dataset_34_postoperative-patient-data.csv,decision,0,0.10188447,0,0.105890624,2.900500806,0.968963982,0,1.601058611,0.084033026,0.493626632,4.416851122,ipums_la_98-small.csv,gq,0
dataset_34_postoperative-patient-data.csv,decision,0,0.155041585,0.000772,0.00185773,4.368401316,1.030528431,0.000772,1.975715034,0.084373931,0.136080096,4.495020116,ipums_la_98-small.csv,farm,0
dataset_34_postoperative-patient-data.csv,decision,0.654931283,1.727289826,0.000772,3.685736798,3.302923231,0.780134521,0.000772,1.579803883,0.084373931,0.52600657,2.196003357,ipums_la_98-small.csv,labforce,0
dataset_34_postoperative-patient-data.csv,decision,0.658186049,0.673639868,0.000772,1.623656231,3.297628199,0.254689104,0.000772,0.219019336,0.084373931,0.155998401,2.863166628,ipums_la_98-small.csv,vetstat,0
dataset_34_postoperative-patient-data.csv,decision,0,0.156940054,0.082623302,0.00185773,0.044767088,1.070298748,0.082623302,2.259035675,0.047556215,3.353329563,1.827578953,ipums_la_98-small.csv,bplg,0
dataset_34_postoperative-patient-data.csv,decision,0,1.902898152,0.000772,4.029416893,4.368401316,0.004136113,0.000772,0.692924402,0.084373931,0.412436779,3.181296254,ipums_la_98-small.csv,school,0
dataset_34_postoperative-patient-data.csv,decision,0.194118923,0.129582444,0.176829309,0.00185773,0.034118467,2.511746127,0.176829309,2.624913985,2.273461994,0.74827059,0.037569594,countries_and_continents.csv,ITU,1
dataset_34_postoperative-patient-data.csv,decision,0.301962769,0.129582444,0.149802996,0.00185773,0.033968242,2.383660358,0.149802996,2.594179229,1.917651129,0.054854729,0.032115943,countries_and_continents.csv,DS,1
dataset_34_postoperative-patient-data.csv,decision,0,0.152799734,0.054824808,0.00185773,0.013102421,2.343177343,0.054824808,2.497427643,0.050204821,0.177791919,0.007877495,Word_University_Rank_2020.csv,Percentage_Male,0
dataset_34_postoperative-patient-data.csv,decision,0,0.152799734,0.068724055,0.00185773,0.017445467,2.100085559,0.068724055,2.454748552,0.083106038,0.821601746,0.065443809,Word_University_Rank_2020.csv,Country,0
dataset_34_postoperative-patient-data.csv,decision,0,0.065616327,0.005405263,0.00185773,0.026239825,1.473197875,0.005405263,1.682042367,0.24633026,0.161433262,0.024844409,phpRiBb0c.csv,mfr,1
dataset_34_postoperative-patient-data.csv,decision,0,0.121453298,0.063318792,0.00185773,0.032600785,2.283746159,0.063318792,2.539499173,1.027211631,0.042885764,0.03029806,gender_development.csv,Expected_Years_of_Education_Male,0
dataset_34_postoperative-patient-data.csv,decision,2.300356295,0.155305645,0.006949624,0.00185773,0.005196976,2.415508431,0.006949624,2.508185288,0.07392117,0.168254428,0.019390758,Minimum_Wage_Data.csv,Footnote,0
dataset_34_postoperative-patient-data.csv,decision,0.913346105,0.158592581,0.000772,0.070593749,0.31476023,0.332465494,0.000772,0.014623551,0.079372729,0.009528226,0.297526945,dataset_1_anneal.csv,condition,1
dataset_34_postoperative-patient-data.csv,decision,0.259233548,0.078768821,0.003088722,0.014861842,0.101193943,0.789925991,0.003088722,1.034722453,0.0651652,0.45701551,0.227841408,dataset_1_anneal.csv,steel,1
dataset_34_postoperative-patient-data.csv,decision,2.616450228,0.079472114,0.001544361,0.052016447,0,2.420872111,0.001544361,2.627318718,0.082214234,0.810035611,0.020602681,dataset_1_anneal.csv,ferro,0
dataset_34_postoperative-patient-data.csv,decision,0,0.157512064,10.09008116,0.00185773,0.033604524,2.536226857,10.09008116,2.626724783,1.685602911,0.012253027,0.026056331,song_data.csv,song_name,0
dataset_34_postoperative-patient-data.csv,decision,0,0.156496147,3.575967389,0.00185773,0.034005211,2.409230072,3.575967389,2.622206024,2.23346367,1.6248351,0.074533227,billboard_lyrics_1964-2015.csv,Lyrics,0
dataset_34_postoperative-patient-data.csv,L_SURF,0.047736571,1.752444532,0.000772,6.024619171,4.290740848,0.048201623,0.000772,0.832512554,0.084373931,0.307470931,2.451113018,ipums_la_98-small.csv,ownershg,0
dataset_34_postoperative-patient-data.csv,L_SURF,0.654931283,0.441552107,0.000772,3.459093709,3.302923231,0.094017027,0.000772,0.165968156,0.084373931,0.094998345,2.270536583,ipums_la_98-small.csv,workedyr,0
dataset_34_postoperative-patient-data.csv,L_SURF,1.429927273,1.341109714,0.035520298,0.029723684,0.049492339,1.111023551,0.035520298,0.971590688,0.068351406,3.573380914,0.979233285,ipums_la_98-small.csv,migplac5,0
dataset_34_postoperative-patient-data.csv,L_SURF,0,1.28605413,0,0.07802467,2.900500806,1.60401639,0,2.883185658,0.084033026,0.888922627,4.426546502,ipums_la_98-small.csv,gq,0
dataset_34_postoperative-patient-data.csv,L_SURF,0.654931283,0.543120166,0.000772,3.657870844,3.302923231,0.145082113,0.000772,0.297676837,0.084373931,0.130710575,2.205698736,ipums_la_98-small.csv,labforce,0
dataset_34_postoperative-patient-data.csv,L_SURF,1.151463945,1.341109714,0.13744811,0.029723684,0.007339584,1.69707893,0.13744811,1.275912078,0.023351977,1.827987126,0.235112942,ipums_la_98-small.csv,occ1950,0
dataset_34_postoperative-patient-data.csv,L_SURF,1.859556408,1.226252376,0.003088722,0.195061675,0.358549303,1.642195893,0.003088722,1.165140443,0.082669407,0.000946,0.304798479,ipums_la_98-small.csv,yrlastwk,0
dataset_34_postoperative-patient-data.csv,L_SURF,0.658186049,0.510529792,0.000772,1.595790277,3.297628199,0.380363303,0.000772,1.06310771,0.084373931,0.239297594,2.872862007,ipums_la_98-small.csv,vetstat,0
